user,history_item_id,history_rating,item_id,rating
258334,"[11271, 67, 706, 9294]","[0, 1, 1, 0]",22295,0
256034,"[239701, 21778, 21455, 33586, 21446, 214077, 5355, 5641, 73502, 124974]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",239698,0
127858,"[166595, 78405, 53713, 4467]","[0, 1, 1, 1]",69131,1
95992,"[125167, 125164, 33810]","[1, 1, 0]",125165,1
199030,"[138986, 34214, 138985, 27621, 9489, 82965, 10393, 16979]","[0, 1, 0, 1, 1, 1, 0, 0]",55378,0
192244,"[2890, 19549, 3789, 1908, 2988, 123949, 25796, 250, 8414, 1509]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",134,1
135330,"[11254, 78285, 38614, 184592, 129053, 21300, 12845]","[0, 0, 1, 0, 1, 0, 1]",26256,1
6900,"[2948, 5554, 1387, 4430, 581, 7857, 2441, 7852, 7364, 7851]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7850,0
80202,"[16110, 149741, 166243, 74747, 166260, 164086, 118755, 28160, 166246, 70364]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",4487,0
81360,"[28972, 94636, 21715, 113318, 154266, 141345, 155902]","[1, 1, 1, 0, 1, 1, 1]",528,0
56215,"[9016, 1352, 1778, 1116]","[0, 1, 1, 1]",6006,1
203151,"[72391, 76178, 142182, 26]","[0, 0, 0, 0]",142183,0
125224,"[162829, 162850, 162854, 1229, 5725, 162865, 129315, 45377, 129631, 162856]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",162834,0
77911,"[39266, 2430, 2938, 4173, 1352]","[1, 0, 0, 0, 0]",125085,0
52531,"[101585, 5424, 5046, 26]","[0, 0, 0, 1]",101586,0
43282,"[17241, 50828, 80910, 8406, 86128, 29351, 86130, 86137, 1565, 86135]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]",86126,1
141805,"[55787, 23636, 14304, 44184, 14581, 19125, 7696, 12349, 113, 15677]","[1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",226705,0
114629,"[3383, 35671, 25903, 159237, 250969, 215359, 215367, 35619, 215386, 60246]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",82454,1
228313,"[49130, 60897, 748, 38988, 258867, 583, 541, 263799, 98301, 7158]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",249522,0
263941,"[72652, 25710, 70]","[0, 1, 0]",72653,0
93427,"[122933, 6173, 541, 9001, 4283, 34076, 55823, 161, 11696, 35153]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",93791,1
98135,"[186536, 5745, 6147, 16580]","[1, 1, 1, 1]",23126,0
246874,"[227939, 227941, 227946, 29862, 112251, 84719, 1132, 38320, 227944, 99892]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4858,0
133957,"[5544, 55129, 139784, 1214, 2864, 1571, 4206, 1122, 7742, 30579]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",60328,1
83743,"[211975, 211962, 211966, 211937, 211969, 211931, 73894, 211925, 211958, 211904]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",3268,0
70345,"[6021, 13520, 82479, 11268, 82478, 6026, 37988, 36328, 106619, 85874]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",18473,0
133192,"[224782, 7767, 34251, 224777, 224793, 151425, 120099, 18513, 66361, 187649]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",224779,0
254201,"[120633, 25528, 203755, 8499, 13752, 10972, 3827, 238017, 27169, 14387]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",5924,1
54205,"[104109, 10567, 14645, 3718]","[0, 1, 1, 1]",38145,0
20415,"[37387, 20024, 37392, 37389, 37391, 37393, 37386, 37390]","[0, 0, 0, 1, 0, 0, 1, 0]",37388,1
27824,"[50693, 3275, 6379]","[0, 0, 0]",23655,0
271746,"[1105, 76090, 98615, 408, 1207, 33923, 21693, 8989, 50154, 54296]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",72220,0
250750,"[49441, 1999, 29832, 11821, 106626, 215157, 77937, 26, 215163, 3275]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",54267,0
212849,"[30534, 100682, 13928, 127, 13312, 3785, 7050, 6815, 92346, 39168]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",148128,1
14451,"[11561, 77371, 185213, 15158, 244215, 9453, 51239, 15150, 135522, 15154]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",15156,0
179793,"[50576, 179540, 18049, 179537, 104145, 53201, 15989, 179536, 165563, 101026]","[1, 0, 0, 0, 0, 1, 0, 1, 1, 0]",18144,0
22089,"[1571, 39371, 39366, 13189, 39374, 2916, 1119, 10529, 39377, 35249]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",39370,0
257053,"[221422, 221420, 12224, 2396, 115418, 221419]","[0, 0, 0, 0, 0, 1]",152389,0
172848,"[193763, 77342, 10567]","[0, 0, 0]",65025,1
120178,"[160395, 160397, 7899, 7428, 11005, 67973, 27003, 89122, 159291, 4546]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",19449,0
22637,"[23660, 39817, 6398, 14390, 39812, 34763, 2913, 39814, 39816, 39813]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",9693,1
138910,"[181265, 18843, 2128, 11335, 11915, 181261, 1612, 10949, 12310]","[1, 1, 0, 1, 1, 0, 0, 1, 1]",144971,1
27821,"[13524, 925, 17692, 5554, 39905, 149, 2244, 926, 229]","[0, 1, 1, 0, 0, 0, 1, 0, 0]",50688,1
33993,"[65666, 7011, 107]","[0, 0, 0]",46861,1
64010,"[24447, 112021, 118952, 116122, 118939, 51209, 8222, 13067, 21176, 118934]","[1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",92997,0
152770,"[8952, 31904, 19992, 526, 19590, 368, 7619, 21340, 44346, 1684]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",56530,0
52807,"[102886, 80614, 102882, 53368, 66227, 63522, 1482, 102875, 90219, 16381]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",40145,0
99738,"[115107, 191957, 43583, 72550, 68434, 115090, 3363, 192004, 158042, 2882]","[0, 1, 0, 1, 1, 0, 1, 1, 0, 0]",35696,1
82381,"[123123, 588, 14655]","[0, 1, 0]",15011,1
1564,"[1966, 1967, 1964]","[0, 0, 0]",1965,0
207488,"[6416, 2230, 109589, 3666, 5841, 14135, 6754, 1793]","[1, 1, 1, 1, 1, 1, 0, 1]",41701,0
110381,"[21090, 18974, 19256, 6178, 19716]","[1, 1, 0, 1, 0]",30615,0
77483,"[2280, 2351, 2766, 4057]","[0, 0, 0, 1]",9634,0
276240,"[13804, 239, 748]","[1, 1, 0]",15063,1
54072,"[165, 37394, 22032, 10529, 104054, 4021, 7130, 104055, 32503, 6157]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",9158,1
173486,"[256096, 256101, 19286, 4984, 45790, 93015, 44698, 50964, 13188, 103842]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 1]",256093,1
101135,"[194896, 37687, 5725]","[1, 0, 1]",194894,1
165314,"[252271, 252270, 16652, 1090, 41476, 33789]","[0, 1, 0, 1, 0, 0]",21568,0
142801,"[81642, 469, 11884, 20269, 16986, 154818, 60311, 52648, 113625, 9254]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",52796,0
111643,"[158633, 105280, 72801]","[1, 0, 0]",105279,0
32148,"[2767, 5800, 61837, 39187, 2038, 6595, 61502, 7706, 11281, 61840]","[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",61836,0
92981,"[122738, 4087, 17083]","[1, 0, 1]",44995,0
58174,"[1990, 54231, 15584, 110023, 110021, 110022, 67087]","[1, 0, 1, 1, 1, 1, 1]",56886,1
277922,"[162076, 10302, 21402, 32057, 4885, 14924, 6715, 52, 72247, 247236]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",1852,0
43806,"[21286, 86758, 82958, 45, 17527, 86783, 86772, 49749, 270, 24554]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1572,0
179744,"[179192, 2851, 22336, 179306, 179328, 157634, 179200, 179281, 243330, 26404]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",60912,0
121786,"[45225, 107, 748]","[0, 1, 0]",8807,0
130215,"[26069, 7688, 5034, 3046, 1485, 4646, 166, 1020, 3303, 20393]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",171199,1
82898,"[210825, 1022, 7521, 5786, 122442]","[0, 0, 1, 0, 0]",210824,0
25103,"[44768, 44770, 19667, 44771, 44774, 1496, 1175, 44775, 1207, 11997]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",44773,0
163335,"[9404, 19477, 71001, 3996, 85916, 2546]","[1, 1, 1, 1, 1, 1]",29242,1
209830,"[204928, 48112, 31499, 104345, 30877, 75668, 5607, 1505, 123136]","[1, 1, 0, 0, 1, 1, 1, 1, 1]",204931,1
91532,"[169818, 69555, 52540, 113651, 63065, 169821, 782, 302, 169811]","[1, 0, 0, 0, 0, 0, 0, 0, 1]",169807,0
74358,"[204, 239, 1859, 4078, 3270]","[0, 0, 1, 0, 0]",6368,0
51665,"[40852, 59241, 504, 12889, 21147, 9000, 9621, 13515, 31757, 6096]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",52471,0
216219,"[262818, 262817, 487, 5065, 20717, 132026]","[0, 0, 0, 1, 1, 1]",1706,1
215693,"[16201, 1690, 262649, 1861, 13182, 138777, 262650, 43871, 11884, 14395]","[0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",10437,0
78761,"[248963, 250244, 250245, 4622, 176, 37647, 250238, 250236, 250241, 250242]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",68199,1
167509,"[184837, 28768, 23659]","[0, 0, 0]",29504,0
122187,"[138775, 337, 9289, 4824]","[0, 0, 0, 0]",241834,0
74571,"[25350, 1150, 106954, 1227, 1045, 25349, 1207, 1175, 34200, 25343]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",186422,1
200189,"[139571, 50961, 41334, 20383]","[0, 0, 0, 0]",91182,1
268031,"[78608, 245, 7854]","[1, 1, 0]",78607,0
176656,"[14843, 2305, 9579, 30680, 103659, 15163, 6544]","[1, 1, 0, 1, 1, 1, 1]",408,1
120435,"[77154, 232855, 184883, 176157, 110307, 13998, 408, 8940, 232851, 70466]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",232860,0
182084,"[239023, 3898, 74317, 18477]","[1, 0, 0, 1]",183940,1
30979,"[59026, 59030, 59050, 1289, 59041, 6297, 24701, 59049, 59037, 59052]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",59045,0
34726,"[66387, 659, 15514]","[0, 0, 0]",66386,0
145548,"[158953, 85518, 5238, 2812, 43973, 43690]","[0, 1, 1, 1, 1, 1]",234443,0
155820,"[1514, 74918, 26615, 305, 15680, 202, 1429, 222202, 162281, 81516]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",4180,0
249026,"[231101, 3046, 174719]","[0, 1, 1]",32912,1
192199,"[123822, 43347, 766, 123816, 123818, 81550, 59969]","[0, 0, 1, 0, 0, 0, 0]",26,1
119184,"[183746, 4090, 180151, 21633]","[0, 0, 0, 0]",161440,0
226874,"[263424, 9118, 2128, 12901, 7904, 71564, 18477, 541, 28499]","[1, 0, 0, 0, 0, 1, 1, 1, 0]",31552,1
86876,"[117042, 36553, 117040, 1993]","[1, 0, 0, 1]",117041,1
214042,"[3840, 243610, 7429, 35750, 113304, 586, 70126, 7970, 262406, 2866]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",16628,1
202764,"[117180, 141859, 141860, 26, 4000, 4689, 40199, 10718, 80055, 95553]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",141861,0
26823,"[156596, 5312, 6191, 23340, 2060, 244335, 107, 207, 49092]","[1, 1, 1, 0, 1, 1, 0, 1, 1]",49091,1
158746,"[7152, 1485, 4930, 5977, 581]","[0, 0, 0, 0, 1]",223225,0
105874,"[4977, 79638, 16821, 2969, 10085]","[1, 1, 1, 1, 1]",66134,1
178471,"[175814, 175815, 2021, 365, 124477, 175817]","[1, 0, 0, 1, 0, 0]",110556,0
88946,"[29134, 100696, 109925, 115184, 123420, 17389, 66143, 6423, 164263, 7391]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",33327,0
33006,"[7578, 8964, 41082, 63307, 33387, 27481, 9511]","[0, 1, 1, 1, 1, 1, 0]",1852,1
201036,"[231, 32440, 59871, 11053, 7546, 6402, 4748, 372, 18923, 12778]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",55597,1
233430,"[98238, 6226, 124532, 7852, 2544, 40992, 213323, 103760, 10988, 75168]","[0, 1, 1, 1, 0, 0, 1, 0, 0, 1]",213330,1
144619,"[1860, 592, 10950, 4723, 2912, 34912, 596, 12976, 123860, 949]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",9536,0
20300,"[37230, 3791, 1213, 1534, 1538]","[0, 0, 0, 0, 0]",37229,0
65390,"[132543, 132540, 19529, 10296, 22471, 107992]","[0, 0, 0, 1, 0, 0]",13174,1
35612,"[67713, 19032, 37386, 33563]","[1, 1, 1, 1]",52426,1
121027,"[233832, 136517, 206143, 20835, 167028]","[0, 0, 1, 0, 1]",233836,0
264193,"[86315, 86313, 86318, 17883]","[0, 0, 0, 0]",86321,0
236444,"[1324, 1105, 1496]","[0, 1, 1]",1325,1
193716,"[65301, 1406, 124999, 115964, 86737, 405, 95543, 1401]","[1, 1, 1, 1, 1, 1, 1, 1]",122342,0
157536,"[167735, 61442, 10867, 109040, 29741, 167742, 18685, 10866, 167739]","[0, 0, 1, 1, 1, 0, 0, 0, 1]",167737,1
148607,"[130582, 9330, 4469, 1680, 3283, 13678]","[1, 0, 0, 0, 0, 0]",497,0
34748,"[66402, 411, 14966, 5549]","[0, 0, 1, 0]",66401,1
109709,"[10977, 8898, 6096]","[1, 1, 0]",5544,0
87760,"[84691, 926, 1837, 213]","[0, 1, 0, 0]",4447,1
138849,"[70583, 26829, 48235, 7696, 6226, 19143, 20584, 2439]","[1, 0, 0, 1, 1, 0, 1, 1]",31739,0
12388,"[13139, 13138, 13140, 13137]","[1, 1, 0, 1]",13141,0
24733,"[44102, 44115, 44094, 44095, 44112, 44116, 765, 44109, 44113, 5914]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",37888,0
157799,"[5954, 26899, 4578, 3269, 6887, 125340, 168303, 28249, 94074, 84273]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",66238,0
175299,"[45372, 50352, 38614]","[0, 0, 0]",37603,0
107013,"[135284, 109407, 135285, 61252]","[0, 0, 0, 1]",98853,0
212752,"[259938, 83248, 1100, 6500, 13132, 111853]","[0, 0, 1, 0, 1, 0]",1377,1
31278,"[35744, 4999, 18802, 13963, 58084]","[1, 1, 1, 1, 0]",59513,1
79547,"[119630, 64059, 79206, 9267, 102487]","[0, 0, 1, 0, 0]",205293,1
98484,"[3342, 71409, 162448, 14156, 187315, 4874, 16513, 37, 148398, 41765]","[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",27157,1
42025,"[34823, 83642, 37145, 37144, 37146, 25678, 6356, 8525, 83653, 33141]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",83655,0
45656,"[89849, 53949, 2911, 89850, 89847, 85380, 47831]","[0, 0, 0, 0, 0, 0, 0]",1209,1
117862,"[87880, 4588, 12083, 1078]","[0, 1, 0, 0]",26904,1
241146,"[43560, 401, 167189, 40831, 934, 12333, 3113, 136]","[0, 0, 0, 0, 1, 0, 1, 1]",48018,0
198046,"[56165, 14425, 132636, 76642, 522, 1478, 2912, 92832, 118001, 13711]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",126301,0
180320,"[82338, 28, 2033, 27]","[0, 0, 0, 1]",1571,1
95005,"[129474, 29570, 21415, 8784, 14903, 14341]","[0, 0, 0, 0, 0, 0]",1463,0
245231,"[240295, 164853, 57987, 73146, 87789, 74680, 74871, 25399, 233950, 62479]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",14123,1
105979,"[4021, 170660, 71197, 14119, 170352, 49044, 170667, 9390, 170524, 8029]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",66,0
124645,"[120393, 18547, 6889, 528, 161212]","[1, 1, 0, 0, 1]",161206,0
74940,"[130109, 130110, 34582, 39460, 191208]","[0, 0, 0, 0, 0]",130116,0
170567,"[133429, 10175, 146499, 11659, 1018, 18485, 1920, 2910]","[0, 0, 0, 0, 0, 0, 0, 0]",64303,0
256603,"[139, 2544, 18716, 1383, 32368, 31609, 18526, 833, 2143, 7279]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24675,0
152620,"[42040, 12955, 516, 7050, 2536, 9407]","[0, 1, 1, 0, 0, 0]",415,1
3488,"[4135, 4137, 4136]","[0, 1, 0]",4138,1
138592,"[222732, 222734, 19651]","[0, 0, 0]",222736,1
59296,"[56171, 21429, 408]","[0, 1, 1]",77297,1
71497,"[148286, 13093, 67020, 148287, 116657, 116660, 148294, 148278, 61, 148295]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1472,0
119650,"[46073, 1505, 114696, 78032, 6078, 9845, 8453, 47]","[1, 1, 0, 0, 0, 0, 1, 0]",111538,0
204458,"[15003, 11916, 141841, 242, 25957]","[0, 1, 1, 1, 1]",143334,1
210625,"[97822, 207040, 6210, 98538, 207037, 52404, 5920, 207050, 207011, 207049]","[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",10253,1
265257,"[87885, 14903, 10440, 35062, 11990, 87889, 586, 4090, 87880, 70043]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",87888,0
258004,"[9287, 10950, 2957, 21390, 11281]","[0, 1, 0, 0, 1]",197111,0
62381,"[24426, 56826, 4269, 112516, 115468, 115472, 115471, 115466, 3725, 86389]","[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",2313,0
266589,"[90197, 12889, 403]","[0, 1, 1]",90198,1
189207,"[151941, 8468, 19766, 4227, 19808]","[1, 1, 1, 0, 0]",122377,1
70302,"[4642, 150647, 150656, 6754, 1098, 8396, 33936, 26682, 41287, 140395]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",75552,1
50204,"[12149, 23665, 712, 96824, 25796, 96819, 23720, 477, 37037, 96821]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",96839,0
201447,"[140850, 48108, 24484, 446, 135138, 31115, 140883, 140903, 140861, 140892]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",31502,0
92498,"[63546, 172527, 23211, 94498, 57739, 62881, 78855, 172516, 61731, 172651]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7383,1
275281,"[3767, 41022, 68812, 47982, 220, 1610, 68809, 68813, 68832, 68797]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",46615,0
85385,"[61341, 178611, 178668, 31931, 48855, 61202, 74396, 104199, 178614, 167554]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",164483,0
53319,"[103562, 1451, 15511]","[1, 0, 1]",59623,1
163683,"[77, 16553, 1105, 12599, 50354, 22305, 6728]","[1, 0, 1, 0, 0, 0, 0]",3354,0
58594,"[44861, 94295, 20081, 63186, 2673, 66238, 32608, 92804, 40553, 56323]","[1, 0, 0, 1, 0, 1, 0, 1, 1, 1]",39711,1
99441,"[28738, 191607, 13701, 28729, 143916, 45159, 191576, 191542, 84909, 147000]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3777,1
224183,"[203573, 82145, 64662, 90470, 76818, 165090, 45351, 45314, 106815]","[1, 1, 1, 0, 0, 0, 1, 0, 0]",115178,0
249256,"[75769, 22616, 14804, 7861, 32679]","[1, 1, 1, 1, 1]",231257,0
92346,"[79774, 5915, 7546, 44813, 20595, 4657, 1777, 15411, 172052, 6289]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",6616,0
148314,"[4044, 1494, 226, 2554, 1506, 2779, 782, 1373, 1836, 5175]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1420,0
54511,"[90940, 27074, 2866, 9693, 66262, 47, 1496, 104469, 104468, 6784]","[0, 1, 0, 1, 1, 0, 1, 0, 0, 1]",104467,1
102642,"[57955, 231811, 231792, 231820, 28579, 36200, 28584, 211720, 231789, 231826]","[0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",1020,1
276231,"[3820, 7861, 2866, 205, 4087, 5786, 134, 55543, 6423, 5417]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",194264,1
165036,"[252221, 56064, 8126]","[0, 0, 0]",25572,0
150259,"[111629, 68836, 40034]","[1, 1, 0]",72657,1
64719,"[131552, 131550, 10938]","[0, 0, 0]",131551,0
80810,"[9943, 79927, 6258, 7057, 61075, 167568, 59871, 106109, 1994, 4578]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",7060,0
220248,"[199330, 124977, 199334, 33891, 199326]","[0, 0, 1, 0, 0]",86301,1
21155,"[38235, 243083, 38237, 38229, 38227, 1274, 38241, 188303, 38239, 38234]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",113615,0
268026,"[2474, 24642, 50345, 3487, 55087, 3703, 1573, 16198, 596, 92254]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",54875,0
118817,"[161162, 63536, 41493, 26]","[1, 1, 0, 0]",161166,0
82116,"[100898, 20741, 5545]","[0, 0, 0]",11202,1
184684,"[1100, 1571, 2802, 3354, 780]","[1, 1, 1, 1, 1]",92631,1
213494,"[786, 167142, 541, 40800, 32403, 19914, 20894, 209891, 59908, 27549]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2802,0
13313,"[14069, 8111, 14070]","[0, 1, 1]",14071,1
211098,"[3188, 10387, 9574, 1612, 13127, 7970, 3120, 10324, 122762, 22321]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7167,1
228268,"[117887, 74123, 76517, 8061, 243768]","[0, 0, 0, 0, 0]",263783,0
6597,"[7507, 7505, 7504, 7506]","[0, 0, 1, 1]",7508,0
176953,"[257188, 67978, 1827, 1645, 17518, 129072]","[1, 1, 0, 1, 0, 1]",3528,0
127036,"[166179, 2433, 126]","[1, 1, 0]",15680,1
77692,"[176951, 6041, 20732, 1985]","[0, 1, 0, 0]",28333,1
156395,"[223250, 1431, 2995, 101, 35902]","[1, 0, 0, 1, 1]",223249,1
133776,"[34521, 20820, 14079, 485]","[0, 0, 0, 0]",41011,1
255007,"[238973, 74049, 14911]","[0, 0, 1]",77285,0
113579,"[193272, 57966, 2018, 1786, 13669, 30664]","[1, 1, 1, 0, 0, 0]",10842,0
147878,"[237024, 18454, 28890, 5300, 121340]","[0, 1, 1, 1, 1]",120945,1
25238,"[44886, 44885, 44888, 44884]","[0, 0, 0, 0]",44887,0
243492,"[12039, 2768, 12349]","[1, 1, 1]",38,0
40222,"[497, 80362, 80360, 2816, 754, 659, 18456, 3283, 80364, 80366]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",80365,1
191845,"[28738, 879, 17364, 3476]","[0, 0, 1, 1]",13634,0
230812,"[175820, 7879, 24076, 1534, 66761]","[1, 1, 0, 0, 0]",265075,0
48230,"[3703, 9691, 8957]","[0, 1, 0]",10927,0
273075,"[55964, 36562, 3476, 470, 3171, 55967, 8237, 1354, 52586]","[0, 0, 0, 1, 0, 0, 0, 1, 0]",55966,0
160907,"[229054, 90664, 2543]","[1, 0, 0]",229057,0
92333,"[121040, 121041, 121043]","[0, 0, 1]",121042,1
196025,"[27201, 3743, 8952, 15763]","[1, 0, 1, 0]",6313,0
194653,"[116447, 116444, 116445, 116443]","[0, 0, 0, 1]",116446,0
155237,"[243098, 157954, 5054, 44667, 100003, 64027]","[1, 0, 0, 0, 1, 1]",67679,1
5543,"[6131, 6115, 4715, 6097, 6099, 6096, 18405, 6616, 6101, 18391]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",18399,1
113375,"[152528, 96568, 24571, 2647, 80386]","[1, 0, 0, 0, 0]",152534,0
238526,"[14974, 220744, 1134, 220774, 151381, 24496, 6294, 5607, 212, 59522]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1506,0
104413,"[2786, 2252, 1406, 30417, 1872, 83687, 1645, 234889, 43767, 1660]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",154250,0
238849,"[40430, 20584, 29214, 10725, 5865, 2441, 6385, 232654, 268575, 22603]","[1, 0, 0, 0, 0, 1, 1, 0, 1, 1]",39957,0
149061,"[59973, 2373, 2910, 997, 2526, 34463, 5545, 1776, 2002, 10428]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",104918,0
209157,"[204597, 1927, 20112, 1486]","[0, 0, 1, 0]",59909,1
220343,"[199763, 199759, 199765, 199771]","[0, 1, 1, 1]",199761,0
14849,"[27192, 27190, 26829, 1871, 613, 27191]","[0, 0, 0, 0, 0, 0]",4430,0
4149,"[4939, 4941, 2079, 4944, 3427, 4942, 497, 1451, 4940]","[1, 0, 0, 0, 0, 1, 1, 1, 0]",4943,0
163554,"[179552, 1598, 2791, 13312, 39812, 7379, 95411, 73421, 5403, 6565]","[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",179549,0
30273,"[34450, 17897, 57022, 19924, 2419, 9421, 48935, 17284, 18512, 5991]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",34953,0
30607,"[44893, 19669, 7714, 31739, 19107, 42512, 6092, 528, 26888, 39063]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1]",58032,1
178101,"[174690, 102779, 47154]","[0, 0, 1]",174694,1
90726,"[8792, 18918, 2232, 142706, 168227, 51571, 29422]","[0, 0, 0, 0, 0, 0, 1]",5649,0
176577,"[116410, 29059, 305, 52, 35704, 44033]","[1, 1, 0, 0, 0, 1]",19225,0
104570,"[166272, 45424, 8240]","[1, 1, 0]",166263,0
131178,"[41551, 949, 323]","[1, 0, 1]",16201,1
277427,"[46652, 147489, 4269, 220332, 22034, 16030, 10464, 1116, 25697, 16736]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",174719,0
43898,"[65289, 7904, 87067, 5542, 17946, 12901, 20670, 712, 6891, 11180]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",87069,0
112672,"[9503, 12569, 152058, 43356, 26201, 152067, 51691, 90061, 764, 152082]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15357,1
193898,"[19420, 3897, 7082, 11177, 125124, 2948, 79016, 14644, 161, 2127]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",6027,0
36741,"[69306, 71911, 30788, 4114, 71923, 59764, 71927, 63121, 37302, 71924]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",71913,0
157636,"[35802, 94, 8688]","[1, 1, 1]",10809,0
68004,"[8127, 2866, 4006, 225, 5419]","[1, 0, 0, 1, 1]",23697,1
242513,"[225024, 224148, 67494]","[0, 0, 0]",225021,0
19038,"[249078, 242999, 242998, 215235, 54801, 242997]","[0, 0, 1, 0, 0, 0]",249077,0
275827,"[69051, 43055, 45387, 19879]","[1, 1, 1, 0]",57629,0
231982,"[79904, 9896, 10504, 1106]","[0, 0, 0, 0]",23122,0
27617,"[49869, 49953, 49885, 50009, 49913, 50040, 49934, 37106, 49931, 49922]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",50052,0
